Article,neuf_price,occasion_price,description
Nokia 1208 2G telephone bouton Noir,"28,99 €",N/A,"Ecran 3.8"""
Nokia G22 4Go 64Go Dual Sim Gris Météore,"123,56 €",N/A,"Ecran 6.52"" Mémoire 64 Go / RAM 4 Go Android 12 Double SIM Couleur Gris"
Nokia XR20 64 Go,199 €,N/A,"Ecran 3.8"""
Nokia 3109c Gris,40 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
C21 Plus Ds 2/32 Green Cyan,"190,21 €",N/A,
Nokia C12 2+64GB 6.3' Charcoal ITA,40 €,N/A,"Ecran 3.8"""
Nokia 3100 2G Bouton Telephone Rouge,"25,69 €",N/A,"Ecran 3.8"""
C21 Plus Ds 2/32 Green Cyan,"190,21 €",N/A,
Nokia C12 2+64GB 6.3' Charcoal ITA,40 €,N/A,"Ecran 3.8"""
Nokia 3100 2G Bouton Telephone Rouge,"25,69 €",N/A,"Ecran 3.8"""
"NOKIA G42, 128 Go, 6 Go de RAM Ecran : 6,6"" (16,7 cm), 1612x720 px, 269 ppi ? caméras : 50","187,68 €",N/A,"Ecran 3.8"" Mémoire 128 Go / RAM 6 Go"
Nokia 220 2G Telephone Bouton 2.4 Pouces 2MP Camera Double SIM jaune,"60,96 €",N/A,"Ecran 3.8"" Double SIM"
Nokia G10 Crépuscule,"182,99 €",N/A,"Ecran 3.8"""
Nokia 105 TA-1010 2G Telephone bouton Noir,"32,96 €",N/A,"Ecran 3.8"""
Nokia 1208 2G telephone bouton Rouge,"28,99 €",N/A,"Ecran 3.8"""
Nokia 105 (2017) Double Sim Noir,"26,99 €",N/A,"Ecran 3.8"" Double SIM"
"Nokia 110 (Double Sim - 1.77"" - 4 Mo) Noir",43 €,N/A,"Ecran 3.8"" Double SIM"
Nokia 215 Simple SIM Vert,45 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 3310 Bleu,65 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
NOKIA G22 64 Go RAM 4 Go - Bleu lagon,"143,30 €",N/A,"Ecran 6.52"" Mémoire 64 Go / RAM 4 Go Android 12 Couleur Bleu"
Nokia G10 32 Go,122 €,N/A,"Ecran 3.8"""
Nokia B415,"24,99 €",N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 208.1 Noir,43 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia NHE 5SX,12 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 3100 Bleu foncé,39 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 106.1 Noir,25 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia X30 5G 256 Bleu,"449,99 €",N/A,"Ecran 6.43"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 12 Couleur Gris bleu foncé"
Cellulare Nokia Dual Sim,"79,90 €",N/A,"Ecran 3.8"" Double SIM"
Cellulare Nokia Dual Sim,"82,59 €",N/A,"Ecran 3.8"" Double SIM"
Nokia G60 5G 128 Go Noir,"350,72 €",220 €,"Ecran 6.58"" Réseau 5G Mémoire 128 Go / RAM 4 Go Android 12 Snapdragon 695 5G Double SIM Couleur Noir"
"Nokia G21 4 + 128 Go 6,5 ""bleu nordique DS ITA","252,62 €",N/A,"Ecran 3.8"""
Nokia G11 Gris Foncé,169 €,N/A,"Ecran 3.8"""
"Nokia C31 4+ 64Go 6.7"" Mint DS ITA","155,47 €",N/A,"Ecran 3.8"""
Nokia C2 2E 2 + 32 Go Bleu DS ITA,"92,73 €",N/A,"Ecran 3.8"""
Téléphone Nokia 2660 Flip 4g-bk LTE 128 Mo/48 Mo,"89,80 €",N/A,"Ecran 2.8"" Réseau 4G Single-SIM (SIM unique) Couleur Noir"
"Nokia XR20 5G 128 Go 6.67"" Gris","333,69 €",N/A,"Ecran 3.8"" Réseau 5G Mémoire 128 Go / RAM 6 Go"
Nokia C2 2E 32 Go Dual Sim Gris,"143,99 €",N/A,"Ecran 3.8"" Mémoire 32 Go / RAM 2 Go Double SIM"
Nokia G11 Plus 64 Go Gris,"160,66 €",N/A,"Ecran 3.8"""
"Nokia G11 4 + 64 Go 6,5 ""Charbon DS ITA","110,42 €",N/A,"Ecran 3.8"""
Nokia 8210 4g-rd LTE 128 Mo/48 Mo Rouge,"79,99 €",N/A,"Ecran 2.8"" Réseau 4G Single-SIM (SIM unique) Couleur Rouge"
"Nokia C31 4 + 64 Go 6,7 ""Charbon DS ITA","85,39 €",N/A,"Ecran 3.8"""
Nokia G20 Bleu Nuit 64 Go Double SIM,159 €,N/A,"Ecran 3.8"" Double SIM"
Nokia X30 5G 128 Bleu,"366,99 €",N/A,"Ecran 3.8"" Réseau 5G Mémoire 128 Go / RAM 6 Go"
Nokia X30 5G 128 Blanc,"465,64 €",N/A,"Ecran 3.8"" Réseau 5G Mémoire 128 Go / RAM 6 Go"
Cellulare Nokia 4G Dual Sim,"104,53 €",N/A,"Ecran 3.8"" Réseau 4G Double SIM"
Cellulare Nokia Dual SIM,"40,64 €",N/A,"Ecran 3.8"" Double SIM"
Cellulare Nokia 4G Dual Sim,"85,99 €",N/A,"Ecran 3.8"" Réseau 4G Double SIM"
Nokia G11 Plus 64 Go Bleu,"127,80 €",N/A,"Ecran 3.8"""
Nok 8210 4g-bu Nokia 8210 Lte 128mb/48mb D,"96,21 €",N/A,"Ecran 2.8"" Réseau 4G Single-SIM (SIM unique) Couleur Bleu"
"NOKIA X20 (Double Sim - 6.67'' - 128 Go, 8 Go RAM) Bleu",224 €,N/A,"Ecran 3.8"" Double SIM"
Nokia X10 6Go 5G Dual-Sim 64Go vert,164 €,N/A,"Ecran 3.8"" Réseau 5G Double SIM"
Nokia 5300 XpressMusic Slide Noir/Blanc,N/A,N/A,"Ecran 3.8"" Mémoire 1 Go / RAM 256 Mo Single-SIM (SIM unique)"
Cellulare Nokia 4G Dual Sim,74 €,N/A,"Ecran 3.8"" Réseau 4G Double SIM"
Service à thé,"49,37 €",N/A,
Coussin extérieur,"51,36 €",N/A,Android
"NOKIA G11 Smartphone Dual-SIM 6.5"" 32 GB - 3 Go RAM - Ice",100 €,N/A,"Ecran 3.8"" Mémoire 32 Go / RAM 3 Go Double SIM"
Cellulare Nokia Dual SIM,"68,45 €",N/A,"Ecran 3.8"" Double SIM"
Cellulare Nokia Dual SIM,"70,44 €",N/A,"Ecran 3.8"" Double SIM"
Cellulare Nokia 5310 Dual SIM,"54,64 €",N/A,"Ecran 3.8"" Double SIM"
Cellulare Nokia Dual SIM 2021,"77,34 €",N/A,"Ecran 2.8"" Double SIM Couleur Noir"
Cellulare Nokia Dual SIM 2021,"86,08 €",N/A,"Ecran 2.8"" Double SIM Couleur Vert"
Nokia 5310 (Double Sim) Blanc et Rouge,"54,55 €",N/A,"Ecran 3.8"" Double SIM"
Nokia X20 128 Go Bleu nordique,149 €,N/A,"Ecran 6.67"" Réseau 5G Mémoire 128 Go / RAM 6 Go Android 11 Snapdragon 480 5G Double SIM Couleur Bleu nordique"
Nokia 3310 Bleu,60 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia N86 8 Go Noir Indigo,69 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
NOKIA 7710 Gris,139 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
TELEFONO MOVIL NOKIA 105 DUAL-SIM BLACK,"21,49 €",N/A,"Ecran 3.8"" Double SIM"
Nokia N70 Noir,56 €,N/A,"Ecran 3.8"" Réseau 3G Symbian OS 8.1a Single-SIM (SIM unique) Couleur Noir"
Nokia 6.1 32 Go Simple SIM Argent,"121,99 €",N/A,Mémoire 32 Go / RAM 3 Go
Nokia XR20 5G Dual-SIM 64 Go Granite,224 €,N/A,"Ecran 3.8"" Réseau 5G Mémoire 64 Go / RAM 4 Go Double SIM"
Nokia 5.4 64 Go Nuit polaire,"102,99 €",N/A,"Ecran 6.39"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 10 Snapdragon 665 Double SIM Couleur Nuit polaire"
NOKIA C20 AZUL OSCURO/MÓVIL 4G/DUAL SIM/ 6.5'' HD+/ 8-CORE 1.6GHZ/ 32GB/2GB,"127,32 €",N/A,"Ecran 6.5"" Réseau 4G Double SIM"
NOKIA Rénovée téléphone candy bar machine rénové 2690 rouge (2G Sept langues,45 €,N/A,"Ecran 3.8"""
Nokia G10 32 Go Bleu nuit,"152,23 €",N/A,"Ecran 3.8"" Mémoire 32 Go / RAM 3 Go"
Nokia X20 5G Dual SIM 128 Go Bleu,150 €,N/A,"Ecran 3.8"" Réseau 5G Mémoire 128 Go / RAM 8 Go Double SIM"
Nokia 1011 Noir,N/A,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 8 Single-Sim 64Go bleu indigo,124 €,N/A,
Nokia 8 Dual SIM 64GB with Clear Protective Case Bronze,"54,91 €",N/A,Double SIM
Nokia 3510i - Bleu/Orange,"23,85 €",N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 5.4 64 Go Nuit polaire,90 €,N/A,"Ecran 6.39"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 11 Snapdragon 665 Double SIM Couleur Nuit polaire"
Nokia X10 5G Dual-SIM 128 Go Vert,194 €,N/A,"Ecran 3.8"" Réseau 5G Mémoire 128 Go / RAM 6 Go Double SIM"
Nokia 2.3 32 Go Sable,"109,32 €",N/A,"Ecran 6.2"" Réseau 4G Mémoire 32 Go / RAM 2 Go Android 9.0 Pie Helio A22 Double SIM Couleur Sable"
"NOKIA 3310 (2017) Dark Blue Dual SIM 2.4""","63,40 €","46,32 €","Ecran 3.8"" Double SIM"
Nokia X10 5G Dual-SIM 128 Go Blanc,194 €,N/A,"Ecran 3.8"" Réseau 5G Mémoire 128 Go / RAM 6 Go Double SIM"
Nokia 1 4.5 Inch Android UK Sim-Free Smartphone with 1 GB RAM and 8 GB -Dark Blu,88 €,N/A,Mémoire 1 Go / RAM 1 Go Android
"Rechapage Pour Nokia 5310 XpressMusic débloqué 2,1 pouces Téléphone mobile","39,98 €",N/A,"Ecran 3.8"""
Renovée classique Curseur Nokia 7230 Telephone portable etudiant Femme,55 €,N/A,"Ecran 3.8"""
Nokia C2-05 0.3MP Caméra Gsm 900/1800 Unlocked Cell Phone Slide - UE,"49,99 €",N/A,"Ecran 3.8"""
Rénovée Nokia C2-05 Cell Phone Slide lecteur MP3 débloqué téléphone - noir,"49,99 €",N/A,"Ecran 3.8"""
Déverrouillé Nokia 1208/2680 simple SIM GSM 2.8 2MP 360P téléphone mobile single-core,"19,90 €",N/A,"Ecran 3.8"""
Rénovée Nokia C2-05 Cell Phone Slide lecteur MP3 téléphone déverrouillé - rouge,"49,99 €",N/A,"Ecran 3.8"""
"Rechapage Pour Nokia 5310 XpressMusic débloqué 2,1 pouces Téléphone mobile","39,98 €",N/A,"Ecran 3.8"""
Nokia X6 64 Go (Ram 6 Go) Dual SIM Noir,180 €,N/A,"Ecran 3.8"" Mémoire 64 Go / RAM 6 Go Double SIM"
Nokia 8.3 5G 128 Go Noir,"225,27 €",N/A,"Ecran 6.81"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 10 Snapdragon 765G Double SIM Couleur Nuit polaire"
Nokia 3320 Bleu/Noir,"24,99 €",N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 2.3 32 Go Charbon,"95,70 €",N/A,"Ecran 6.2"" Réseau 4G Mémoire 32 Go / RAM 2 Go Android 9.0 Pie Helio A22 Double SIM Couleur Charbon"
Nokia 106 - Double Sim - Noir,"25,37 €",N/A,"Ecran 3.8"" Double SIM"
Nokia 6086 Gris,N/A,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 5800 XpressMusic,"29,99 €",N/A,"Ecran 3.2"" Réseau 3G Symbian OS 9.4 / Series 60 v5.0"
Nokia 6086,29 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 6086,"25,01 €",N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 6610i Noir,25 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Noir"
Nokia 2.3 32 Go Charbon,109 €,N/A,"Ecran 6.2"" Réseau 4G Mémoire 32 Go / RAM 2 Go Android 9.0 Pie Helio A22 Double SIM Couleur Charbon"
Nokia 2.3 32 Go Sable,179 €,N/A,"Ecran 6.2"" Réseau 4G Mémoire 32 Go / RAM 2 Go Android 9.0 Pie Helio A22 Double SIM Couleur Sable"
Nokia 2.2 16 Go Acier,"108,90 €",N/A,"Ecran 5.71"" Réseau 4G Mémoire 16 Go / RAM 2 Go Helio A22 Double SIM Couleur Acier"
"Nokia 230 2.8"" 91.8 g Noir Gris Feature phone","96,84 €",N/A,"Ecran 2.8"" Double SIM"
Nokia 2.3 32 Go Vert cyan,"121,50 €",N/A,"Ecran 6.2"" Réseau 4G Mémoire 32 Go / RAM 2 Go Android 9.0 Pie Helio A22 Double SIM Couleur Vert cyan"
Nokia 7.1 32 Go Bleu nuit,99 €,N/A,"Ecran 5.84"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android One Snapdragon 636 Single-SIM (SIM unique) Couleur Bleu nuit"
"Nokia 1 Plus 5.45"" 1 Go 8 Go Double SIM 4G Red 2500 mAh",75 €,N/A,"Ecran 5.45"" Réseau 4G Mémoire 8 Go / RAM 1 Go Android Double SIM"
"Nokia 4.2 5.71"" 32 Go / 3 Go Double SIM Noir 3000 mAh","104,74 €",N/A,"Ecran 5.71"" Mémoire 32 Go / RAM 3 Go Double SIM"
Smartphone Nokia 1 Plus Double SIM 8 Go Bleu,165 €,N/A,Android Double SIM
Nokia 105 Dual-SIM (2019) noir débloqué logiciel original,"65,67 €",N/A,"Ecran 3.8"" Double SIM"
Nokia 105 Dual-SIM (2019) bleu,"33,28 €",N/A,"Ecran 1.77"" Double SIM Couleur Bleu"
Nokia 800 Tough (noir) débloqué logiciel original,"129,99 €",N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 2720 Flip (grau) débloqué logiciel original,"99,98 €",N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 110 4 Mo Bleu de mer,"48,88 €",22 €,"Ecran 1.77"" Double SIM Couleur Bleu de mer"
Nokia 6.2 64 Go Céramique noire,109 €,N/A,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 636 Double SIM Couleur Céramique noire"
Nokia 7.2 128 Go Vert cyan,"299,98 €",239 €,"Ecran 6.3"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 9.0 Pie Snapdragon 660 Double SIM Couleur Vert cyan"
Nokia 7.2 64 Go Noir charbon,328 €,"138,60 €","Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 660 Double SIM Couleur Noir charbon"
Nokia Lumia 635 8 Go Orange vif,N/A,N/A,"Ecran 4.5"" Réseau 4G Mémoire 8 Go / RAM 512 Mo Mise à jour de Windows Phone OS 8.1 avec Lumia Cyan Snapdragon 400 Couleur Orange vif"
NOKIA X5 5.89 Pouce Smartphone Android 8.1 Helio P60 Octa Core 3 Go + 32 Go PRISE US,138 €,N/A,"Ecran 3.8"" Android Single-SIM (SIM unique)"
Nokia 215 Noir,45 €,N/A,"Ecran 2.4"" Single-SIM (SIM unique) Couleur Noir"
Nokia Lumia 720 8 Go Blanc brillant,65 €,N/A,"Ecran 4.3"" Réseau 3G Mémoire 8 Go / RAM 512 Mo Windows Phone OS 8 Snapdragon S4 Plus Couleur Blanc brillant"
Nokia Lumia 830 16 Go Orange vif,92 €,N/A,"Ecran 5"" Réseau 4G Mémoire 16 Go / RAM 1 Go Windows Phone OS 8.1 avec mise à jour Lumia Denim Snapdragon 400 Couleur Orange vif"
Nokia 6700 Slide Aluminium brut,45 €,N/A,"Ecran 2.2"" Réseau 3G Symbian OS 9.3 / Series 60 3rd Edition Feature Pack 2 Couleur Aluminium brut"
Nokia Lumia 530 4 Go Blanc,N/A,N/A,"Ecran 4"" Réseau 3G Mémoire 4 Go / RAM 512 Mo Mise à jour de Windows Phone OS 8.1 avec Lumia Cyan Snapdragon 200 Couleur Blanc"
Nokia 7.1 Bleu minuit 32 Go Double SIM RAM 3 Go,"105,06 €",N/A,"Ecran 3.8"" Mémoire 32 Go / RAM 3 Go Double SIM Couleur Bleu minuit"
Nokia C2-01 Noir,"38,90 €",N/A,"Ecran 2"" Réseau 3G Single-SIM (SIM unique) Couleur Noir"
Nokia 7070 Prizm Noir,100 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Noir"
Nokia 8.1 64 Go Acier,"159,98 €",N/A,"Ecran 6.18"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 710 Double SIM Couleur Acier"
Nokia 9 Pureview 128 Go Bleu/argent,"196,07 €",N/A,"Ecran 6"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 9.0 Pie Snapdragon 845 Double SIM Couleur Bleu/argent"
Nokia 3.1 Plus 32 Go Bleu,80 €,N/A,"Ecran 6"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 8.1.0 Oreo Helio P22 Double SIM Couleur Bleu"
Nokia 6.1 32 Go Noir,"121,99 €",N/A,"Ecran 5.5"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android Oreo Snapdragon 630 Single-SIM (SIM unique) Couleur Cuivre/noir"
Nokia 1 8 Go Noir,25 €,N/A,"Ecran 4.5"" Android Double SIM"
Nokia 5.1 Plus 32 Go Noir brillant,"102,28 €",N/A,"Ecran 5.8"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android Oreo Helio P60 Double SIM Couleur Noir brillant"
Nokia 7.1 32 Go Acier,155 €,N/A,"Ecran 5.84"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android Oreo Snapdragon 636 Double SIM Couleur Acier"
Nokia 8.1 64 Go Bleu/argent,144 €,N/A,"Ecran 6.18"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 710 Double SIM Couleur Bleu/argent"
Nokia 7.1 64 Go Bleu nuit,"96,01 €",N/A,"Ecran 5.84"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android One Snapdragon 636 Double SIM Couleur Bleu nuit"
Nokia Lumia 920 32 Go Noir,49 €,N/A,"Ecran 4.5"" Réseau 4G Mémoire 32 Go / RAM 1 Go Windows Phone OS 8 MSM8960 Couleur Noir"
Nokia 3510i Rouge,25 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Rouge"
Nokia 8110 4G Yellow Dual Sim,"89,98 €",N/A,"Ecran 2.4"" Réseau 4G Double SIM"
Nokia 230 Revival Midnight bleue Dual SIM débloqué logiciel original,"69,98 €",N/A,"Ecran 3.8"" Double SIM"
Nokia 8110 - Noir,"79,98 €",N/A,"Ecran 3.8"""
Nokia 8110 4G Yellow Dual Sim,"89,98 €",N/A,"Ecran 2.4"" Réseau 4G Double SIM"
Nokia Lumia 920 32 Go Noir,49 €,N/A,"Ecran 4.5"" Réseau 4G Mémoire 32 Go / RAM 1 Go Windows Phone OS 8 MSM8960 Couleur Noir"
Nokia 3510i Rouge,25 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Rouge"
Nokia 230 Revival Midnight bleue Dual SIM débloqué logiciel original,"69,98 €",N/A,"Ecran 3.8"" Double SIM"
Nokia 8110 4G Noir Dual Sim,"79,98 €",N/A,"Ecran 2.4"" Réseau 4G Double SIM"
Nokia 7.1 32 Go Bleu nuit,"59,14 €",N/A,"Ecran 5.84"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 8.1 Oreo Snapdragon 636 Double SIM Couleur Bleu nuit"
Nokia 130 8 Mo Double SIM Noir,"34,90 €",N/A,"Ecran 1.8"" Double SIM Couleur Noir"
Nokia Lumia 530 4 Go Gris foncé,20 €,N/A,"Ecran 4"" Réseau 3G Mémoire 4 Go / RAM 512 Mo Mise à jour de Windows Phone OS 8.1 avec Lumia Cyan Snapdragon 200 Couleur Gris foncé"
Nokia E5-00 Noir de charbon,N/A,N/A,"Ecran 2.36"" Réseau 3G Symbian OS 9.3 / Series 60 3rd Edition Feature Pack 2 Single-SIM (SIM unique) Couleur Noir de charbon"
Nokia 220 Noir,"19,90 €",N/A,"Ecran 2.4"" Single-SIM (SIM unique) Couleur Noir"
Nokia 2220 Slide Graphite,46 €,N/A,"Ecran 1.8"" Single-SIM (SIM unique) Couleur Graphite"
Nokia 101 Double SIM Noir fantôme,30 €,N/A,"Ecran 1.8"" Double SIM Couleur Noir fantôme"
Nokia 130 8 Mo Gris,"39,99 €",N/A,"Ecran 1.8"" Single-SIM (SIM unique) Couleur Gris"
Nokia 5.1 16 Go Noir,60 €,N/A,"Ecran 5.5"" Réseau 4G Mémoire 16 Go / RAM 2 Go Android Oreo Helio P18 Double SIM Couleur Noir"
Nokia 6303i classic Acier,"149,99 €",N/A,"Ecran 2.2"" Single-SIM (SIM unique) Couleur Acier"
Nokia 5230 Blanc,45 €,N/A,"Ecran 3.2"" Réseau 3G Symbian OS 9.4 / Series 60 v5.0 Single-SIM (SIM unique) Couleur Blanc"
Nokia 130 Noir,38 €,N/A,"Ecran 1.8"" Single-SIM (SIM unique) Couleur Noir"
Nokia 6.1 Plus 64 Go Dual Sim Blanc,115 €,N/A,"Ecran 5.5"" Android 8.1 Oreo Double SIM"
Nokia 2220 Slide Rose chaud,36 €,N/A,"Ecran 1.8"" Single-SIM (SIM unique) Couleur Rose chaud"
Nokia 208 Noir,49 €,N/A,"Ecran 2.4"" Réseau 3G Single-SIM (SIM unique) Couleur Noir"
Nokia 7 plus 64 Go Single SIM Noir et cuivre,149 €,N/A,"Ecran 6"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.1 Oreo Snapdragon 660 Single-SIM (SIM unique) Couleur Noir et cuivre"
Nokia 6.1 Plus 64 Go Dual Sim Bleu,115 €,N/A,"Ecran 5.5"" Android 8.1 Oreo Double SIM"
Nokia 8110 4G 4 Go Noir,"89,98 €",N/A,"Ecran 2.45"" Réseau 4G Mémoire 4 Go / RAM 512 Mo 205 Mobile Platform Double SIM Couleur Noir"
Nokia 6.1 (2018) Blanc 32 Go Silver White,103 €,N/A,"Ecran 5.5"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android One Snapdragon 630 Double SIM Couleur Blanc"
Nokia 1 8 Go Bleu foncé,89 €,N/A,"Ecran 4.5"" Réseau 4G Mémoire 8 Go / RAM 1 Go Android 8.1 Oreo (édition Go) Double SIM Couleur Bleu foncé"
NOKIA 6500 SLIDE ARGENT,158 €,N/A,"Ecran 3.8"""
NOKIA 2630 BLANC,"8,90 €",N/A,"Ecran 3.8"""
Nokia 1662 Noir de jais,"19,90 €",N/A,"Ecran 1.8"" Single-SIM (SIM unique) Couleur Noir de jais"
Nokia 8 64 Go Argent,199 €,N/A,"Ecran 5.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 7.1.1 Nougat Snapdragon 835 Single-SIM (SIM unique) Couleur Argent"
Nokia X7-00 Acier foncé,79 €,N/A,"Ecran 4"" Réseau 3G Symbian Anna ARM11 Single-SIM (SIM unique) Couleur Acier foncé"
Nokia 7 plus 64 Go Blanc cuivré,199 €,N/A,"Ecran 6"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.1 Oreo Snapdragon 660 Double SIM Couleur Blanc cuivré"
Nokia 2710 Noir de jais,"39,99 €",N/A,"Ecran 2.2"" Single-SIM (SIM unique) Couleur Noir de jais"
Nokia 8850 Argent métallique,70 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Argent métallique"
Nokia 6.1 32 Go Noir cuivre,103 €,N/A,"Ecran 5.5"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 8.1 Oreo Snapdragon 630 Double SIM Couleur Noir cuivre"
Nokia Lumia 510 4 Go Blanc,30 €,N/A,"Ecran 4"" Réseau 3G Mémoire 4 Go / RAM 256 Mo Snapdragon S1 Couleur Blanc"
Nokia 5110,8 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 6230 Graphite,N/A,N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Graphite"
Nokia 6600 Gris clair,60 €,N/A,"Ecran 3.8"" Symbian OS 7.0 Couleur Gris clair"
Nokia 2220 Slide,55 €,N/A,"Ecran 1.8"" Single-SIM (SIM unique)"
Nokia 2650,39 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 3710 fold Noir,100 €,N/A,"Ecran 2.2"" Réseau 3G Single-SIM (SIM unique) Couleur Noir"
Nokia N900 32 Go Noir,125 €,N/A,"Ecran 3.5"" Réseau 3G Mémoire 32 Go / RAM 256 Mo Maemo 5 OMAP3430 Single-SIM (SIM unique) Couleur Noir"
NOKIA 6300 NOIR,59 €,N/A,"Ecran 3.8"""
Nokia 100 Noir fantôme,19 €,N/A,"Ecran 1.8"" Single-SIM (SIM unique) Couleur Noir fantôme"
Nokia 112 Double SIM Gris foncé,195 €,N/A,"Ecran 1.8"" Double SIM Couleur Gris foncé"
Nokia 1600 Noir,30 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Noir"
Nokia 2680 Slide Gris ardoise,45 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique) Couleur Gris ardoise"
Nokia 100 Rose festival,30 €,N/A,"Ecran 1.8"" Single-SIM (SIM unique) Couleur Rose festival"
Nokia 6303 Classic,"42,66 €",N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 3310 (2017) Jaune,"57,88 €",N/A,"Ecran 2.4"" Single-SIM (SIM unique)"
Nokia 6500 Classic,69 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia N8,"59,39 €",N/A,"Ecran 3.7"" Single-SIM (SIM unique)"
Nokia 6700 Slide Vert,90 €,N/A,"Ecran 2.2"" Single-SIM (SIM unique)"
Nokia 6230i,"34,90 €",N/A,"Ecran 3.7"" Single-SIM (SIM unique)"
Nokia 2630,15 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
Nokia 105 (2017) 4 Mo Noir,25 €,N/A,"Ecran 1.8"" Double SIM Couleur Noir"
Nokia 8 64 Go Bleu poli,199 €,N/A,"Ecran 5.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 7.1.1 Nougat Snapdragon 835 Single-SIM (SIM unique) Couleur Bleu poli"
Nokia 105 (2017) 4 Mo Noir,"26,90 €",N/A,"Ecran 1.8"" Double SIM Couleur Noir"
Nokia 8 64 Go Bleu tempéré,124 €,N/A,"Ecran 5.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 7.1.1 Nougat Snapdragon 835 Single-SIM (SIM unique) Couleur Bleu tempéré"
Nokia 8 64 Go Acier,134 €,N/A,"Ecran 5.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 7.1.1 Nougat Snapdragon 835 Double SIM (SIM1 et SIM2 / fentes MicroSD) Couleur Acier"
Nokia 130 8 Mo Noir,"38,74 €",N/A,"Ecran 1.8"" Double SIM Couleur Noir"
Nokia 3310 16 Mo Jaune,"65,98 €",N/A,"Ecran 2.4"" Single-SIM (SIM unique) Couleur Jaune"
Nokia 6 32 Go Noir mat,60 €,N/A,"Ecran 5.5"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 7.1.1 Nougat Snapdragon 430 Single-SIM (SIM unique) Couleur Noir mat"
Nokia 5000D-2 Vert,44 €,N/A,"Ecran 3.8"" Single-SIM (SIM unique)"
