Article,neuf_price,occasion_price,description
ASUS ROG Phone 7 256 Go Blanc,1 029 €,N/A,"Ecran 6.78"" Réseau 5G Mémoire 256 Go / RAM 12 Go Android 13 Snapdragon 8 Gen 2 Double SIM Couleur Blanc tempête"
Smartphone ASUS ROG Phone 7 Noir 12Go/256Go,1 029 €,N/A,"Ecran 4.8"" Réseau 5G Mémoire 256 Go / RAM 12 Go Android Double SIM"
Asus ROG Phone 6 Diablo Edition 5G 16/512 Go Noir,"997,50 €",N/A,"Ecran 6.78"" Réseau 5G Mémoire 512 Go / RAM 16 Go Android 12 Couleur Noir/rouge"
ASUS ROG Phone 6D 256 Go Noir fantôme,"1 445,51 €",N/A,"Ecran 6.78"" Réseau 5G Mémoire 256 Go / RAM 12 Go Android 12 Dimensity 9000+ Double SIM Couleur Noir fantôme"
ASUS ROG Phone 6D Ultimate 512 Go Noir fantôme,"1 652,33 €",N/A,"Ecran 6.78"" Réseau 5G Mémoire 512 Go / RAM 16 Go Android 12 Dimensity 9000+ Double SIM Couleur Noir fantôme"
ASUS ROG PHONE 5 256 GO NOIR,550 €,N/A,"Ecran 6.2"" Android"
ASUS Zenfone 9 256 Go Noir minuit,624 €,N/A,"Ecran 5.9"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 12 Snapdragon 8+ Gen 1 Double SIM Couleur Noir minuit"
ASUS Zenfone 9 128 Go Blanc clair de lune,812 €,N/A,"Ecran 5.9"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 12 Snapdragon 8+ Gen 1 Double SIM Couleur Blanc clair de lune"
ASUS Zenfone 9 128 Go Bleu étoilé,"939,99 €",N/A,"Ecran 5.9"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 12 Snapdragon 8+ Gen 1 Double SIM Couleur Bleu étoilé"
ASUS ROG Phone 6 512 Go Noir fantôme,"619,89 €",N/A,"Ecran 6.78"" Réseau 5G Mémoire 512 Go / RAM 16 Go Android 12 Snapdragon 8+ Gen 1 Double SIM Couleur Noir fantôme"
ASUS Zenfone 9 256 Go Noir minuit,"1 405,34 €",N/A,"Ecran 5.9"" Réseau 5G Mémoire 256 Go / RAM 16 Go Android 12 Snapdragon 8+ Gen 1 Double SIM Couleur Noir minuit"
Smartphone ASUS ROG Phone 7 Noir 16Go / 512Go,N/A,N/A,N/A
ASUS ROG Phone 6 256 Go Noir fantôme,N/A,N/A,N/A
ASUS ROG Phone 8 Pro 512 Go,"988,80 €",N/A,"Ecran 6.78"" Réseau 5G Mémoire 512 Go / RAM 16 Go Android 14 Snapdragon 8 Gen 3 Double SIM Couleur Noir"
ASUS ROG Phone 6 256 Go Noir fantôme,479 €,N/A,"Ecran 6.78"" Réseau 5G Mémoire 256 Go / RAM 12 Go Android 12 Snapdragon 8+ Gen 1 Double SIM Couleur Noir fantôme"
ASUS Zenfone 10 256 Go Bleu étoilé,"603,88 €",N/A,"Ecran 5.92"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 13 Snapdragon 8 Gen 2 Double SIM Couleur Bleu étoilé"
ASUS Zenfone 10 512 Go Noir minuit,"791,22 €",N/A,"Ecran 5.92"" Réseau 5G Mémoire 512 Go / RAM 16 Go Android 13 Snapdragon 8 Gen 2 Double SIM Couleur Noir minuit"
