Article,neuf_price,occasion_price,description
Fairphone 5 256 Go Noir mat,"758,81 €",N/A,"Ecran 6.46"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 13 Double SIM Couleur Noir mat"
Fairphone 4 5G Dual-SIM 128 Gris,499 €,425 €,"Ecran 6.3"" Réseau 5G Mémoire 128 Go / RAM 6 Go Android 11 Double SIM Couleur Gris"
Fairphone 5 256 Go Bleu ciel,699 €,N/A,"Ecran 6.46"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 13 Double SIM Couleur Bleu ciel"
Fairphone 3 64 Go Foncé translucide,199 €,N/A,"Ecran 5.65"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 632 Double SIM Couleur Foncé translucide"
Fairphone 5 256 Go Transparent,"761,15 €",N/A,"Ecran 6.46"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 13 Double SIM Couleur Transparent"
Fairphone 4 Green 256go,569 €,N/A,
Fairphone 4 256-8-5g-gn | Fairphone 4 256gb/8gb Gree,"889,98 €",N/A,Réseau 5G
Fairphone 4 128 Go Gris,439 €,N/A,"Ecran 6.3"" Réseau 5G Mémoire 128 Go / RAM 6 Go Android 11 Snapdragon 750G Double SIM Couleur Gris"
Fairphone 4 5G Dual-SIM 256 Gris,599 €,N/A,Réseau 5G Mémoire 256 Go / RAM 8 Go Double SIM
