Article,neuf_price,occasion_price,description
Motorola ThinkPhone 256 Go Noir de charbon,"489,02 €",560 €,"Ecran 6.6"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 13 Snapdragon 8+ Gen 1 Double SIM Couleur Noir de charbon"
Téléphone portable Motorola Moto E7i power - 32 Go - Bleu MOTOROLA,75 €,N/A,Single-SIM (SIM unique)
"Motorola Moto E13 2+64GB 6.5"" Aurora Green TIM","89,75 €",N/A,
Motorola Moto G Stylus 128 Go Vert,173 €,N/A,Mémoire 128 Go / RAM 4 Go
"Motorola Moto E13 2+64GB 6.5"" Cosmic Black TIM","89,75 €",N/A,
Téléphone mobile - moto g53 5G - Ink Blue (Dual Sim) Processeur Qualcomm Snapdragon 480,"133,23 €",N/A,"Ecran 6.5"" Réseau 5G Mémoire 128 Go / RAM 4 Go Android Double SIM Couleur Gris"
Motorola Téléphone portable Moto G52 128 Go Porcelaine Blanc Android 12 Double SIM 4 Go,"212,99 €",N/A,"Ecran 6.6"" Mémoire 128 Go / RAM 4 Go Android Double SIM Couleur Blanc"
Motorola Moto G50 8/128 Go Vert,"179,88 €",N/A,Mémoire 128 Go / RAM 8 Go
Motorola Téléphone portable Moto G62 5G 128 Go Gris minuit Android 12 Double SIM 4 Go,"229,99 €",N/A,Réseau 5G Android Double SIM
Motorola Moto G13 128 Go Charbon Mat,140 €,N/A,
"Motorola Moto G32 4+64GB 6.5"" Satin Silver DS ITA","164,12 €",N/A,
"Motorola moto g52 16,8 cm (6.6') Double SIM hybride Android 12 4G USB Type-C 6 Go 128 Go","161,99 €",N/A,Réseau 4G Android Double SIM
Motorola Moto G72 128 Go,"238,84 €",N/A,
Motorola Moto G50 8/128 Go Gris,"179,88 €",N/A,Mémoire 128 Go / RAM 8 Go
Motorola Moto E20 2/32 GB Gris Grafito Libre,"124,58 €",N/A,
Moto G31 64-4-4g-gy Moto G31 Dual Sim 64gb/4gb,"131,99 €",N/A,"Ecran 6.4"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 11 Double SIM Couleur Gris"
Smartphone MOTOROLA MOTOROLA Moto G31,"152,88 €",N/A,
Smartphone MOTOROLA G72 Gris 4G,"224,99 €",N/A,Réseau 4G Mémoire 128 Go / RAM 6 Go
Motorola Edge 40 Pro 256 Go Lunar Blue,899 €,N/A,"Ecran 6.67"" Mémoire 256 Go / RAM 12 Go Android 13 Couleur Bleu"
Panasonic EB GD35,12 €,N/A,Single-SIM (SIM unique)
Motorola moto G stylus 5G (2021) XT2131 4/128 Go Vert,215 €,N/A,Réseau 5G
Motorola Téléphone portable Moto G32 128 Go Gris minéral Android 12 Double SIM 6 Go,"205,99 €",N/A,"Ecran 6.5"" Mémoire 128 Go / RAM 6 Go Android Double SIM Couleur Gris"
Motorola Téléphone portable Moto G31 128 Go Gris minéral Android 11 Double SIM 4 Go,"194,95 €",N/A,Android Double SIM
"Motorola Moto G42 4+128GB 6.4"" Atlantic Green DS ITA","500,21 €",N/A,
Motorola Moto e22i 32 Go,"142,99 €",N/A,
Motorola Xt2239-7 Moto E22 Dual Sim 3+32gb Astro Black De,"116,17 €",N/A,Double SIM
Motorola Téléphone portable Edge 30 Fusion 128 Go Gris cosmique Double SIM,476 €,N/A,"Ecran 6.55"" Mémoire 128 Go / RAM 8 Go Android Double SIM Couleur Gris"
Motorola Téléphone portable Moto G82 128 Go gris météorite Android 12 double SIM 6 Go,"293,99 €",N/A,Android Double SIM
Motorola Xt2239-7 Moto E22 Dual Sim 3+32gb Astro Black De,"116,17 €",N/A,Double SIM
Motorola G13 Dual-SIM 128 Go Lavande,"198,41 €",N/A,Mémoire 128 Go / RAM 4 Go Double SIM
Motorola Téléphone portable Moto G82 128 Go gris météorite Android 12 double SIM 6 Go,"293,99 €",N/A,Android Double SIM
Motorola Téléphone portable Edge 30 Fusion 128 Go Gris cosmique Double SIM,476 €,N/A,"Ecran 6.55"" Mémoire 128 Go / RAM 8 Go Android Double SIM Couleur Gris"
Motorola Moto G41 4/128 Go Meteorite Black,"174,82 €",N/A,"Ecran 6.4"" Mémoire 128 Go / RAM 4 Go"
Motorola Moto G23 128 Go Charbon mat,"139,01 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 13 Helio G85 Double SIM Couleur Charbon mat"
Motorola One 5G Ace XT2113 128 Go Violet,"179,98 €",N/A,Réseau 5G Mémoire 128 Go / RAM 6 Go
Smartphone MOTOROLA Motorola Edge 20 Lite 5G,200 €,N/A,"Ecran 6.7"" Réseau 5G Mémoire 128 Go / RAM 6 Go"
Motorola Edge 30 Fusion 5G Dual-SIM 128 Go Noir,"603,98 €",N/A,Réseau 5G Mémoire 128 Go / RAM 8 Go Double SIM
Motorola G23 Dual-SIM 128 Go Bleu acier,"200,81 €",N/A,"Ecran 6.5"" Mémoire 128 Go / RAM 8 Go Android 11 Double SIM Couleur Bleu-gris"
Motorola G23 Dual-SIM 128 Go Charbon mat,"119,49 €",N/A,"Ecran 6.5"" Mémoire 128 Go / RAM 8 Go Android 11 Double SIM Couleur Noir"
Motorola Edge 20 lite 128 Go,260 €,N/A,"Ecran 6.7"" Mémoire 128 Go / RAM 8 Go Android 11 Couleur Vert"
"Motorola Moto G53 4+128GB 6.5"" 5G Ink Blue DS Operatore","177,95 €",N/A,Réseau 5G
Motorola Moto G Fast 3/32 Go Blanc,"126,98 €",N/A,Mémoire 32 Go / RAM 3 Go
Motorola Téléphone portable Moto G72 128 Go gris météorite Android 12 double SIM 8 Go,"228,99 €",N/A,Android Double SIM
Motorola Edge 30 Neo 8/128GB Negro Libre,399 €,N/A,
Motorola Moto e32 64 Go,"120,85 €",N/A,
"Motorola Moto G32 4+128GB 6.5"" Mineral Grey DS ITA","146,89 €",N/A,
"Motorola RAZR 2022 5G 256 Go 6.7"" Nano SIM Noir","688,90 €",N/A,Réseau 5G
Motorola Edge 30 Ultra 5G Dual-SIM 256 Go Blanc,"669,17 €",N/A,Réseau 5G Mémoire 256 Go / RAM 12 Go Double SIM
Smartphone MOTOROLA G32 Noir,"162,80 €",N/A,Mémoire 64 Go / RAM 4 Go
Smartphone MOTOROLA Edge 30 Ultra Noir,"824,99 €",N/A,Mémoire 256 Go / RAM 12 Go
Motorola Moto E22 3Go 32Go Dual Sim Noir,"91,49 €",N/A,"Ecran 6.5"" Mémoire 32 Go / RAM 3 Go Android 12 Double SIM Couleur Gris"
Motorola Edge 30 Fusion 5G Dual-SIM 128 Go Bleu,699 €,N/A,Réseau 5G Mémoire 128 Go / RAM 8 Go Double SIM
Motorola Moto G8 Power 4Go Dual-Sim 64Go noir,88 €,N/A,Double SIM
"Motorola MOTO G22 Noir 64 Go Octa Core 4 Go RAM 6,5""",80 €,N/A,
Motorola Edge 30 Ultra 5G Dual-SIM 256 Go Noir,"759,99 €",N/A,"Ecran 6.7"" Réseau 5G Mémoire 256 Go / RAM 12 Go Android 12 Double SIM Couleur Noir"
Motorola GLEAM+ Gris métalisé,109 €,N/A,Single-SIM (SIM unique)
Smartphone Motorola Edge 30 Fusion Noir 5G,"428,25 €",N/A,Réseau 5G Mémoire 128 Go / RAM 8 Go
Motorola Edge 30 Neo 128 Go Very peri,399 €,N/A,"Ecran 6.28"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 12 Snapdragon 695 5G Double SIM Couleur Very peri"
Motorola Moto G Dual-Sim 4Go 5G 64Go gris,104 €,N/A,Réseau 5G Double SIM
Motorola Moto E e32s 64 Go Argenté,"138,18 €",N/A,Mémoire 64 Go / RAM 4 Go
Motorola Edge 30 Fusion 5G Dual-SIM 128 Go Blanc,"439,99 €",N/A,Réseau 5G Mémoire 128 Go / RAM 8 Go Double SIM
Motorola Edge 30 Neo 128 Go Violet,279 €,N/A,"Ecran 6.28"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 12 Snapdragon 695 5G Double SIM Couleur Very peri"
Motorola Moto E22 32 Go Bleu,"91,49 €",N/A,Mémoire 32 Go / RAM 3 Go Couleur Bleu cristal
"Smartphone Motorola G52 Snapdragon 128 GB 6 GB 6.6""","261,91 €",N/A,
Motorola Edge 30 Neo 128 Go Onyx noir,"235,80 €","210,69 €","Ecran 6.28"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 12 Snapdragon 695 5G Double SIM Couleur Onyx noir"
Motorola Edge 30 Fusion 5G Dual-SIM 128 Go Gris,"450,84 €",N/A,Réseau 5G Mémoire 128 Go / RAM 8 Go Double SIM
Motorola Edge 30 Neo 5G Dual-SIM 128 Go Noir,"199,01 €",N/A,Réseau 5G Mémoire 128 Go / RAM 8 Go Double SIM
Moto G52 128-4-4g-bk | Motorola G52 128/4 Gb Lte,"188,35 €",N/A,"Ecran 6.6"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 12 Couleur Noir"
"Téléphones Dual SIM, Motorola Motorola XT2027-3 un hyper Dual Sim 4 + 128 Go","175,34 €",N/A,Double SIM
Motorola Moto G22 64 Go Noir cosmique,"168,99 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 12 Helio G37 Double SIM Couleur Noir cosmique"
Motorola L6 Single SIM 2.0 Pouces 2G Téléphone Bouton Noir,N/A,N/A,Mémoire 1 Go / RAM 256 Mo Single-SIM (SIM unique)
Motorola Moto E32 64 Go Gris ardoise,"169,01 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 11 Double SIM Couleur Gris ardoise"
Motorola Moto G31 Lite 4/128GB Azul Libre,"186,60 €",N/A,
Motorola Moto E32 64 Go Gris ardoise,"169,01 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 11 Double SIM Couleur Gris ardoise"
Motorola Moto G31 Lite 4/128GB Azul Libre,"186,60 €",N/A,
Smartphone MOTOROLA G62 Gris 5G,"267,05 €",N/A,Réseau 5G Mémoire 64 Go / RAM 4 Go
Motorola Moto E40 4/64GB Gris Libre,"236,25 €",N/A,
Motorola Moto G52 128 Go Gris charbon,"259,01 €",N/A,"Ecran 6.6"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 12 Snapdragon 680 Double SIM Couleur Gris charbon"
MOTOROLA Edge 30 Smartphone 8Go RAM 128GB Gris météore,"219,78 €",N/A,"Ecran 6.5"" Mémoire 128 Go / RAM 8 Go Android 12 Couleur Gris"
Moto G22 64-4-4g-bu | Motorola G22 64gb/4gb Lte,"169,99 €",N/A,Réseau 4G
Motorola Edge 30 Pro 5G Dual-SIM 256 Go Blanc,"843,94 €",N/A,"Ecran 6.7"" Réseau 5G Mémoire 256 Go / RAM 12 Go Android 12 Double SIM Couleur Blanc"
Motorola Edge+ 256 Go Gris/Bleu,350 €,N/A,Mémoire 256 Go / RAM 12 Go
Motorola Edge 30 Pro 5G Dual-SIM 256 Go Bleu,344 €,N/A,"Ecran 6.7"" Réseau 5G Mémoire 256 Go / RAM 12 Go Android 12 Double SIM Couleur Bleu foncé"
Smartphone MOTOROLA Edge 30 Pro Noir 5G,"653,02 €",N/A,Réseau 5G Mémoire 256 Go / RAM 12 Go
Motorola Moto G60S 128 Go Bleu,99 €,N/A,Mémoire 128 Go / RAM 6 Go
Motorola Moto E20 32 Go Gris graphite,"154,89 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 32 Go / RAM 2 Go Android 11 (Go edition) Double SIM Couleur Gris graphite"
Motorola Moto G51 5G 64 Go Bleu indigo,139 €,N/A,"Ecran 6.8"" Réseau 5G Mémoire 64 Go / RAM 4 Go Android 11 Snapdragon 480 Plus Double SIM Couleur Bleu indigo"
Motorola Moto G22 64 Go Noir cosmique,189 €,N/A,"Ecran 6.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 12 Helio G37 Double SIM Couleur Noir cosmique"
Motorola Moto G200 5G 128 Go Bleu stellaire,550 €,N/A,"Ecran 6.8"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 11 Snapdragon 888+ Double SIM Couleur Bleu stellaire"
MOTOROLA G31 64 GO GRIS,"285,45 €",N/A,
Motorola Moto G31 Dual-SIM 64 Go Gris Minéral,126 €,N/A,Mémoire 64 Go / RAM 4 Go Double SIM
Motorola Edge 20 Lite 5G Dual-SIM 8/128 Go Vert,"493,07 €",N/A,Réseau 5G Mémoire 128 Go / RAM 8 Go Double SIM
Motorola Moto G 5G Plus 64 Go Bleu,"157,51 €",N/A,"Ecran 6.7"" Réseau 5G Mémoire 64 Go / RAM 4 Go Android 10 Snapdragon 765 Double SIM Couleur Bleu surf"
Motorola Edge 20 5G Dual-SIM 128 Go Gris,"174,70 €",N/A,Réseau 5G Mémoire 128 Go / RAM 8 Go Double SIM
Motorola Defy (2021) Dual SIM 64 Go Noir,"282,99 €",N/A,Mémoire 64 Go / RAM 4 Go Double SIM
Motorola Edge 20 Lite 128 Go Graphite électrique,"153,74 €",N/A,"Ecran 6.7"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 11 Dimensity 720 5G Double SIM Couleur Graphite électrique"
Motorola Edge 20 Pro 256 Go Bleu nuit,"463,99 €",N/A,"Ecran 6.7"" Réseau 5G Android 11 Snapdragon 870 Double SIM Couleur Bleu nuit"
Motorola Edge 20 128 Go Blanc givré,329 €,N/A,"Ecran 6.7"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 11 Snapdragon 778G 5G Double SIM Couleur Blanc givré"
Motorola Edge 20 Lite 5G Dual-SIM 128 Go Gris,144 €,N/A,Réseau 5G Mémoire 128 Go / RAM 8 Go Double SIM
Motorola Edge 20 Pro 5G Dual-SIM 256 Go Bleu,350 €,N/A,Réseau 5G Mémoire 256 Go / RAM 12 Go Double SIM
Motorola Edge 20 128 Go Gris givré,"330,45 €",199 €,"Ecran 6.7"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 11 Snapdragon 778G 5G Double SIM Couleur Gris givré"
Motorola Smartphone XT19263 Moto G6 Plus Smartphone Portable Débloquée 4 Go de,"159,99 €",N/A,Double SIM
Motorola Moto G30 128 Go Perle foncée,155 €,N/A,"Ecran 6.5"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 11 Snapdragon 662 Double SIM Couleur Perle foncée"
Motorola Moto G100 5G Dual SIM 128 Go Bleu,"499,99 €",N/A,Réseau 5G Mémoire 128 Go / RAM 8 Go Double SIM
Motorola International 5200 - Micro TAC - Version britannique,38 €,N/A,Single-SIM (SIM unique)
Motorola Moto G50 64 Go Gris acier,"255,99 €",N/A,"Ecran 6.5"" Réseau 5G Mémoire 64 Go / RAM 4 Go Android 11 Snapdragon 480 5G Double SIM Couleur Gris acier"
Motorola Moto G8 Plus 64 Go Bleu cosmique,"81,64 €",N/A,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 665 Double SIM Couleur Bleu cosmique"
Motorola G30 Dual SIM 128 Go Noir,"268,80 €",N/A,Mémoire 128 Go / RAM 4 Go Double SIM
Motorola Moto G 5G Plus 4GB/64GB Azul (Surfing Blue) Dual SIM XT2075-3,"366,90 €","109,33 €",Réseau 5G Double SIM
Smartphone Motorola E7 Plus,"88,51 €",N/A,
Motorola RAZR 5G 256 Go Graphite poli,"1 635,99 €",N/A,"Ecran 6.2"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 10 Snapdragon 765G Double SIM Couleur Graphite poli"
Motorla Moto G8 Plus 64Go rouge,84 €,N/A,
Motorola Moto G9 Play Dual-SIM 64 Go Vert,150 €,N/A,Mémoire 64 Go / RAM 4 Go Double SIM
Motorola Moto G 5G Plus 128 Go bleu,"219,88 €",N/A,Réseau 5G
Motorola SLVR L9 Noir,45 €,N/A,Single-SIM (SIM unique)
Motorola Moto G 5G Plus 64 Go bleu,124 €,N/A,Réseau 5G
Motorola Moto G Pro 128 Go Indigo mystique,190 €,N/A,"Ecran 6.4"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 10 Snapdragon 665 Double SIM Couleur Indigo mystique"
Motorola Moto G8 Plus 64 Go Bleu cosmique,"86,13 €",N/A,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 665 Double SIM Couleur Bleu cosmique"
Motorola Moto G7 Power 64 Go Noir,"82,77 €",N/A,"Ecran 6.2"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 632 Double SIM Couleur Céramique noire"
MOTOROLA E6 Play Noir 32 Go,80 €,N/A,
Motorola Moto G7 Power 64 Go Violet,"99,64 €",N/A,"Ecran 6.2"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 632 Double SIM Couleur Dégradé de violet givré"
Motorola Moto G7 Plus 64 Go Bleu,"103,99 €",N/A,"Ecran 6.2"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 636 Double SIM Couleur Violet profond"
Motorola Moto G7 Play 32 Go Noir,"111,69 €",N/A,"Ecran 5.7"" Réseau 4G Mémoire 32 Go / RAM 2 Go Android 9.0 Pie Snapdragon 632 Double SIM Couleur Violet profond"
Motorola Moto E6 Plus 32 Go Double SIM Gris,"83,37 €",N/A,"Ecran 6.1"" Mémoire 32 Go / RAM 2 Go Double SIM"
Motorola Moto G8 Plus 64 Go Double SIM Bleu cosmique,"83,90 €",N/A,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 665 Double SIM Couleur Bleu cosmique"
Motorola One Zoom 128 Go Gris électrique,144 €,N/A,"Ecran 6.4"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 9.0 Pie Double SIM Couleur Gris électrique"
"Motorola moto gâ¿· play 14.5 cm (5.7"") 2 Go 32 Go Double SIM 4G Indigo 3000 mAh","107,68 €",N/A,"Ecran 5.7"" Réseau 4G Mémoire 32 Go / RAM 2 Go Double SIM"
Motorola One Action 128 Go Blanc,104 €,N/A,"Ecran 6.3"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 9.0 Pie Exynos Double SIM Couleur Blanc"
Motorola One Vision Dual SIM 128 Go Bronze Gradient,104 €,N/A,Android 9.0 Pie Double SIM
Motorola One Vision 128 Go Dégradé de saphir,120 €,N/A,"Ecran 6.3"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 9.0 Pie Exynos Double SIM Couleur Dégradé de saphir"
Motorola V600 Argent,30 €,N/A,Single-SIM (SIM unique) Couleur Argent
Motorola Moto Z3 Play 4Go de RAM / 64Go Double Sim Bleu,"161,48 €",N/A,Double SIM
Motorola One Vision 128 Go Brun,"114,04 €",N/A,"Ecran 6.3"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 9.0 Pie Exynos Double SIM Couleur Dégradé de bronze"
Motorola Moto G7 Plus 64 Go Bleu,"99,89 €",N/A,"Ecran 6.2"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 636 Double SIM Couleur Violet profond"
Motorola Moto G6 Play 32 Go bleu indigo RAM 3 Go,29 €,N/A,"Ecran 5.7"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 8.0 Oreo Snapdragon 430 Single-SIM (SIM unique) Couleur Violet profond"
MOTOROLA Moto G7 Play Bleu Indigo,"147,39 €",N/A,Android Single-SIM (SIM unique)
Motorola Moto G7 Plus 64 Go Rouge,"112,90 €",N/A,"Ecran 6.2"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 636 Double SIM Couleur Rouge vif"
Motorola Moto G7 Dual SIM 64 Go Noir,"97,27 €",N/A,Android 9.0 Pie Double SIM
Motorola Moto G7 Dual SIM 64 Go Blanc,"120,28 €",N/A,Android 9.0 Pie Double SIM
"Motorola Moto G5S Plus XT1805 32 Go Lunar Gray Dual SIM 5.5""","70,13 €",N/A,"Ecran 5.5"" Android Double SIM"
Motorola Moto G6 Play 32 Go Noir,"1 166,99 €",N/A,"Ecran 5.7"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 8.0 Oreo Snapdragon 430 Single-SIM (SIM unique) Couleur Violet profond"
Motorola Moto G6 Play 32 Go Noir,"81,67 €",N/A,"Ecran 5.7"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 8.0 Oreo Snapdragon 430 Double SIM Couleur Violet profond"
Motorola Moto Z2 Play 64 Go Gris,"56,51 €",N/A,"Ecran 5.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 7.1.1 Nougat Snapdragon 626 Double SIM Couleur Gris lunaire"
"Motorola Moto G5S 5.2"" Dual SIM 4G 3 Go 32 Go 3000mAh Gris",109 €,N/A,"Ecran 5.2"" Réseau 4G Double SIM"
"Motorola XT1794 Moto G5S - Double SIM - 32Go, 3Go RAM - Gris","144,99 €",N/A,Android Double SIM
Motorola Moto G5S 32 Go Double SIM Gris lunaire,145 €,N/A,"Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 7.1.1 Nougat Snapdragon 430 Double SIM Couleur Gris lunaire"
Motorola Moto G6 Play 32 Go Violet profond,"74,29 €",N/A,"Ecran 5.7"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 8.0 Oreo Snapdragon 430 Double SIM Couleur Violet profond"
Motorola Moto G6 32 Go Violet profond,"68,26 €",N/A,"Ecran 5.7"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 8.0 Oreo Snapdragon 450 Double SIM Couleur Violet profond"
Motorola PEBL U6 Noir,46 €,N/A,"Ecran 3.7"" Single-SIM (SIM unique) Couleur Noir"
Motorola K1 BLEU,"58,48 €",N/A,
Motorola RAZR HD 16 Go Noir,200 €,N/A,"Ecran 4.7"" Réseau 4G Mémoire 16 Go / RAM 1 Go Android 4.0 (Ice Cream Sandwich) Couleur Noir"
Motorola W230 Noir,"29,90 €",N/A,"Ecran 3.7"" Single-SIM (SIM unique)"
Motorola C520,12 €,N/A,Single-SIM (SIM unique)
Motorola V50 Argent métallique,25 €,N/A,Single-SIM (SIM unique) Couleur Argent métallique
Motorola Moto Z2 Force 64 Go Double SIM Super noir,236 €,N/A,"Ecran 5.5"" Réseau 4G Mémoire 64 Go / RAM 6 Go Android 7.1.1 Nougat Snapdragon 835 Double SIM Couleur Super noir"
Motorola GLEAM Gris graphite,75 €,N/A,"Ecran 2.4"" Single-SIM (SIM unique) Couleur Gris graphite"
Motorola GLEAM + Argent mercure foncé,109 €,N/A,"Ecran 2.8"" Single-SIM (SIM unique) Couleur Argent mercure foncé"
Motorola Moto G5 Plus or Dual SIM XT1685,95 €,N/A,Android Double SIM
Motorola Moto G5s Plus Oro Dual SIM,295 €,N/A,"Ecran 5.5"" Android Double SIM"
Motorola RAZR V3 ROUGE,69 €,N/A,
Motorola Moto Z Play 32 Go Double SIM Noir,"142,75 €",N/A,"Ecran 5.5"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 6.0.1 (Marshmallow) Snapdragon 625 Double SIM Couleur Noir"
Motorola Moto Z2 Play 64 Go Double SIM Or fin,216 €,N/A,"Ecran 5.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 7.1.1 Nougat Snapdragon 626 Double SIM Couleur Or fin"
Motorola MOTOROKR Z6,21 €,N/A,"Ecran 2"" Linux Single-SIM (SIM unique)"
