Article,neuf_price,occasion_price,description
Oppo Reno10 5G Dual-SIM 256 Go Gris,"335,92 €",N/A,Réseau 5G Mémoire 256 Go / RAM 8 Go Double SIM
Oppo Find X3 Pro 256 Go Argent,450 €,N/A,
Oppo Find X3 Neo 256 Go Argent galactique,"642,67 €",N/A,"Ecran 6.55"" Réseau 5G Mémoire 256 Go / RAM 12 Go ColorOS 11.1 (based on Android 11) Snapdragon 865 5G Double SIM Couleur Argent galactique"
Oppo Reno 6 Pro Bleu 12/256 Go,"296,89 €","243,89 €",Réseau 5G Mémoire 256 Go / RAM 12 Go Double SIM
"Oppo A78 5g Vert Aqua / 8+128gb / 6.56"" 90hz Hd+","148,95 €",N/A,Réseau 5G
Oppo A79 5G Dual-SIM 256 Go Violet Éblouissant,"170,29 €",N/A,Réseau 5G Mémoire 256 Go / RAM 8 Go Double SIM
SMARTPHONE OPPO A96 8GB 128GB STARRY BLACK,"193,60 €",N/A,
"OPPO A78 5G 6.43"" HD+ 128GB 8GB Glowing Black","181,38 €",N/A,Réseau 5G
Oppo Reno 7 128 Go Orange,"241,68 €",N/A,"Ecran 6.43"" Mémoire 128 Go / RAM 8 Go Double SIM"
OPPO A74 5G 128 Go Argent spatial,162 €,N/A,"Ecran 6.5"" Réseau 5G Mémoire 128 Go / RAM 6 Go ColorOS 11.1 (based on Android 11) Snapdragon 480 5G Double SIM Couleur Argent spatial"
OPPO A57 64 Go Noir,"141,55 €",N/A,"Ecran 6.56"" Réseau 4G Mémoire 64 Go / RAM 4 Go ColorOS 12.1 (basé sur Android 12) Helio G35 Double SIM Couleur Noir"
OPPO Find X2 LITE 128 Go Noir,120 €,N/A,"Ecran 6.4"" Réseau 5G Mémoire 128 Go / RAM 8 Go ColorOS 7 (basé sur Android 10) Snapdragon 765G Single-SIM (SIM unique) Couleur Noir clair de lune"
OPPO A72 128 Go Noir crépuscule,"186,99 €","109,76 €","Ecran 6.5"" Réseau 4G Mémoire 128 Go / RAM 4 Go ColorOS 7.1 (basé sur Android 10) Snapdragon 665 Double SIM Couleur Noir crépuscule"
