Article,neuf_price,occasion_price,description
Huawei P40 lite 128 Go Double SIM Noir minuit (Services Google non intégrés),"104,67 €",75 €,"Ecran 6.4"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 10 Kirin 810 Double SIM Couleur Noir"
Huawei P30 Pro 256 Go Noir,"281,15 €",280 €,"Ecran 6.47"" Réseau 4G Mémoire 256 Go / RAM 8 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Noir"
Huawei P8 Lite 2017 16 Go Or,"89,99 €",N/A,"Ecran 5.2"" Réseau 4G Mémoire 16 Go / RAM 3 Go Android 7.0 Nougat Kirin 655 Double SIM Couleur Or"
Huawei P20 lite 64 Go Bleu klein,"85,88 €","76,46 €","Ecran 5.84"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Kirin 659 Double SIM Couleur Bleu klein"
Huawei P40 128 Go Double SIM Argent givré (Services Google non intégrés),"339,98 €",N/A,"Ecran 6.1"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 10 Kirin 990 5G Double SIM Couleur Argent givré"
Huawei P20 lite 64 Go Noir minuit,"81,92 €",59 €,"Ecran 5.84"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Kirin 659 Double SIM Couleur Noir minuit"
Huawei P20 Pro 128 Go Noir Double SIM,"145,87 €","109,90 €","Ecran 6.1"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 8.1 Oreo Kirin 970 Double SIM Couleur Noir"
Huawei P40 lite 128 Go Double SIM Vert crush (Services Google non intégrés),"109,57 €",89 €,"Ecran 6.4"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 10 Kirin 810 Double SIM Couleur Vert"
Huawei Nova 8I 128 Go Argent lune,"308,99 €",N/A,"Ecran 6.67"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 10 Snapdragon 662 Double SIM Couleur Argent lune"
Huawei P8 Lite 2017 16 Go Noir,"249,99 €",43 €,"Ecran 5.2"" Réseau 4G Mémoire 16 Go / RAM 3 Go Android 7.0 Nougat Kirin 655 Double SIM Couleur Noir"
Huawei P10 Lite 32 Go (4 Go RAM) Noir minuit,127 €,N/A,"Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 7.0 Nougat Kirin 658 Double SIM (SIM1 et SIM2 / fentes MicroSD) Couleur Noir minuit"
