Article,neuf_price,occasion_price,description
Honor 8X 128 Go Bleu,"168,48 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 8.1 Oreo Kirin 710 Double SIM Couleur Bleu"
"Honor X7a 4+128 Go 6,74"" Noir Minuit TIM","172,77 €",N/A,Android
Honor X8B 8+256GB DS 4G OEM vert glamour,219 €,N/A,Réseau 4G Android
Smartphone HONOR HONOR 70 5G,199 €,N/A,Réseau 5G Android
X8a 6+128gb Cyan Lake,"208,99 €",N/A,
Honor 50 128 Go Vert émeraude,"229,99 €",N/A,"Ecran 6.57"" Réseau 5G Mémoire 128 Go / RAM 6 Go Android 11 Snapdragon 778G 5G Double SIM Couleur Vert émeraude"
Honor 70 Lite 5G 4Go/128Go Argent (Titane Argent) Double SIM RBN-NX1,"176,66 €",N/A,Réseau 5G Android Double SIM
"Smartphone Honor X6 6,5"" Double Nano SIM 64 Go Noir minuit",180 €,N/A,Android
Honor 9X Pro 256 Go Violet fantôme,"551,20 €",N/A,"Ecran 6.59"" Réseau 4G Mémoire 256 Go / RAM 6 Go Android 9.0 Pie Kirin 810 Double SIM Couleur Violet fantôme"
"HONOR Smartphone 9A Smartphone 64GB, 3GB RAM, Dual Sim, Midnight Black",99 €,N/A,Android Double SIM
Honor View 20 128 Go Noir minuit,144 €,N/A,"Ecran 6.4"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Noir minuit"
Honor 7 16 Go Gris,100 €,N/A,"Ecran 5.2"" Réseau 4G Mémoire 16 Go / RAM 3 Go Android 5.0 (Lollipop) Kirin 935 Double SIM Couleur Gris mystère"
Honor 200 Lite 5G 256 Go Noir Midnight Black,"268,99 €",250 €,"Ecran 6.7"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 14 Double SIM Couleur Noir minuit"
Honor 200 Pro 5G 512 Go Blanc Moonlight White,699 €,N/A,Réseau 5G Mémoire 512 Go / RAM 12 Go Android
HOTWAV T7 PRO 6/256 Go Double SIM Noir,139 €,N/A,Mémoire 256 Go / RAM 6 Go Double SIM
Honor 200 5G 512 Go Vert Emerald Green,599 €,N/A,Réseau 5G Mémoire 512 Go / RAM 12 Go Android Couleur Vert émeraude
Honor 200 Pro 5G 512 Go Noir Midnight Black,699 €,N/A,Réseau 5G Mémoire 512 Go / RAM 12 Go Android Couleur Noir minuit
Honor 90 Argent 12Go Ram 512Go,379 €,N/A,Android Single-SIM (SIM unique)
Honor 90 Smart 5G 4 Go 128 Go Noir (Noir minuit) Double SIM,"207,95 €",N/A,Réseau 5G Android Double SIM
Pack Honor 200 Lite noir + Earbuds X5,299 €,N/A,"Ecran 6.7"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 14 Double SIM"
Honor 200 5G 512 Go Noir,599 €,N/A,Réseau 5G Mémoire 512 Go / RAM 12 Go Android
Smartphone HONOR Pack 90 Smart Noir,179 €,N/A,"Ecran 6.8"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 13 Double SIM"
Honor Magic5 Lite 5G 256 Go Dual SIM Argent Titane,250 €,N/A,Réseau 5G Android Double SIM
