Article,neuf_price,occasion_price,description
Google Pixel 3A 64 Go Noir,123 €,"101,51 €","Ecran 5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 670 Single-SIM (SIM unique) Couleur Juste noir"
Google Pixel 5 128 Go Juste noir,"228,65 €",180 €,"Ecran 6"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 11 Snapdragon 765G Single-SIM (SIM unique) Couleur Juste noir"
Google Pixel 8 Pro 256 Go Obsidien,"791,72 €",N/A,"Ecran 6.7"" Réseau 5G Mémoire 256 Go / RAM 12 Go Android 14 Tensor G3 Double SIM Couleur Obsidien"
Google Pixel 8a 128 Go Aloé,"432,88 €",N/A,"Ecran 6.1"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 14 Tensor G3 Double SIM Couleur Aloé"
Google Pixel 6 Noir 128 Go,"225,88 €",225 €,"Ecran 6.4"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 12 Tensor Double SIM Couleur Noir tourmente"
Google Pixel 8 128 Go Noisette,518 €,N/A,"Ecran 6.2"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 14 Tensor G3 Double SIM Couleur Noisette"
Google Pixel 7 256 Go Noir Obsidien,"395,78 €","588,70 €","Ecran 6.3"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 13 Tensor G2 Double SIM Couleur Obsidien"
Google Pixel 3 XL 64 Go Noir,148 €,N/A,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 845 Single-SIM (SIM unique) Couleur Juste noir"
Google Pixel 3a XL 64 Go Noir,128 €,N/A,"Ecran 6"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 670 Single-SIM (SIM unique) Couleur Juste noir"
Google Pixel 6 Pro Noir 256 Go,269 €,362 €,"Ecran 5"" Mémoire 256 Go / RAM 12 Go"
Google Pixel 8 Vert Sauge 256 Go 5G,"679,09 €",N/A,"Ecran 6.2"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 14 Double SIM Couleur Vert sauge"
Google Pixel 8 256 Go Obsidien,638 €,700 €,"Ecran 6.2"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 14 Tensor G3 Double SIM Couleur Obsidien"
Google Pixel 8 Pro 256 Go Baie,"791,72 €",877 €,"Ecran 6.7"" Réseau 5G Mémoire 256 Go / RAM 12 Go Android 14 Tensor G3 Double SIM Couleur Baie"
Google Pixel 7 256 Go Blanc Neige,"405,99 €","589,90 €","Ecran 6.3"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 13 Tensor G2 Double SIM Couleur Neige"
Google Pixel 8 Pro 512 Go Obsidien,"927,88 €",N/A,"Ecran 6.7"" Réseau 5G Mémoire 512 Go / RAM 12 Go Tensor G3 Double SIM Couleur Obsidien"
Smartphone GOOGLE Pack Pixel 8 Pro + Nest Hub Max,899 €,N/A,"Ecran 6.7"" Réseau 5G Mémoire 128 Go / RAM 12 Go Android 13 Double SIM"
Google Pixel 8a 256 Go Obsidien,534 €,N/A,"Ecran 6.1"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 14 Tensor G3 Double SIM Couleur Obsidien"
Google Pixel 7 256 Go Vert citron,"406,28 €",444 €,"Ecran 6.3"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 13 Tensor G2 Double SIM Couleur Vert citron"
Smartphone GOOGLE Pack Pixel 8 + Nest Hub 2 Charcoal,699 €,N/A,"Ecran 6.2"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 13 Double SIM"
Google Pixel 4a 128 Go Juste noir,"170,85 €",N/A,"Ecran 5.8"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 10 Snapdragon 730 Single-SIM (SIM unique) Couleur Juste noir"
Google Pixel 8 128 Go Menthe,699 €,N/A,"Ecran 6.2"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 14 Double SIM"
Google Pixel 4 64 Go Simplement noir,"165,98 €",139 €,"Ecran 5.7"" Réseau 4G Mémoire 64 Go / RAM 6 Go Snapdragon 855 Single-SIM (SIM unique) Couleur Simplement noir"
Google Pixel 4a with 5G 128 Go Blanc,"189,55 €",N/A,"Ecran 5"" Réseau 5G"
SMARTPHONE GOOGLE PIXEL 2 64Go noir GRADE A+,128 €,N/A,"Ecran 5"""
Google Pixel 3 128 Go Blanc clair,"164,87 €",N/A,"Ecran 5.5"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 9.0 Pie Snapdragon 845 Single-SIM (SIM unique) Couleur Blanc clair"
Google Pixel 4 64 Go Blanc,"169,11 €","153,91 €","Ecran 5.7"" Réseau 4G Mémoire 64 Go / RAM 6 Go Snapdragon 855 Single-SIM (SIM unique) Couleur Blanc clair"
Google Pixel 6 Noir 256 Go,"309,01 €",380 €,"Ecran 5"" Mémoire 256 Go / RAM 8 Go"
Google Pixel 3 64 Go Juste noir,"143,56 €",99 €,"Ecran 5.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 845 Single-SIM (SIM unique) Couleur Juste noir"
Google Pixel 5 128 Go Sorte de sauge,295 €,N/A,"Ecran 6"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 11 Snapdragon 765G Single-SIM (SIM unique) Couleur Sorte de sauge"
Google Pixel 3a XL 64 Go Noir,"138,85 €",N/A,"Ecran 6"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 670 Single-SIM (SIM unique) Couleur Juste noir"
Google Pixel 7 128 Go Obsidien,"360,52 €",N/A,"Ecran 6.3"" Réseau 5G Mémoire 128 Go / RAM 8 Go Tensor G2 Double SIM Couleur Obsidien"
Google Pixel 2 128 Go Noir,"179,99 €","166,99 €","Ecran 5"" Android 8.0 Oreo Single-SIM (SIM unique)"
Google Pixel 4 XL 64 Go Simplement noir,"190,40 €","197,46 €","Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 6 Go Snapdragon 855 Single-SIM (SIM unique) Couleur Simplement noir"
Google Pixel 6 5G 128 Go Dual-SIM Gris Océan,280 €,N/A,"Ecran 5"" Réseau 5G Mémoire 128 Go / RAM 8 Go Double SIM"
Google Pixel 3 64 Go Blanc,"143,99 €",N/A,"Ecran 5.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 845 Single-SIM (SIM unique) Couleur Blanc clair"
Google Pixel 3a XL 64 Go Blanc clair,"138,98 €",N/A,"Ecran 6"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 670 Single-SIM (SIM unique) Couleur Blanc clair"
Google Pixel 4 128 Go Android 10.0 Orange,"199,97 €",N/A,"Ecran 5"" Mémoire 128 Go / RAM 6 Go Android"
Google Pixel 4 128 Go blanc,"199,86 €",N/A,"Ecran 5"""
Google Pixel 4 64 Go Orange,"169,37 €","182,02 €","Ecran 5.7"" Réseau 4G Mémoire 64 Go / RAM 6 Go Snapdragon 855 Single-SIM (SIM unique) Couleur Oh So Orange"
Google Pixel 3 XL 128 Go Blanc clair,"173,94 €",N/A,"Ecran 6.3"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 9.0 Pie Snapdragon 845 Single-SIM (SIM unique) Couleur Blanc clair"
Google Pixel 3 XL 64 Go Blanc,"150,97 €",N/A,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 845 Single-SIM (SIM unique) Couleur Blanc clair"
Google Pixel 4 Dual SIM 64 Go Orange (Edition limitée),"231,48 €",N/A,"Ecran 5"" Double SIM"
Google pixel 2 smartphone Snapdragon 835 octa - Core 4gb mémoire empreinte digitale 4G,143 €,N/A,"Ecran 5"" Réseau 4G"
Google Pixel 8 pro 512 Go Porcelaine DE,1 222 €,N/A,"Ecran 5"""
Google pixel 2 smartphone Snapdragon 835 octa - Core 4gb mémoire empreinte digitale 4G,143 €,N/A,"Ecran 5"" Réseau 4G"
Google Pixel 32 Go Bleu,128 €,N/A,"Ecran 5"""
Google Pixel 8 pro 512 Go bleu DE,1 299 €,N/A,"Ecran 5"""
Google pixel 2 smartphone Snapdragon 835 octa - Core 4gb mémoire empreinte digitale 4G,143 €,N/A,"Ecran 5"" Réseau 4G"
Pack Smartphone Google Pixel 8 128Go GOOGLE,"699,99 €",N/A,"Ecran 5"""
Google Pixel 6 Pro 256 Go Jaune,"269,99 €",N/A,"Ecran 5"""
"Smartphone Google Pixel 7 6.3"" 5G Double SIM Neige","774,61 €",N/A,"Ecran 5"" Réseau 5G Double SIM"
"Smartphone Google Pixel 7 6.3"" 5G Double SIM Vert Citron","774,61 €",N/A,"Ecran 5"" Réseau 5G Double SIM"
Google Pixel Fold 5G 12 256 Go Noir obsidienne DE,1 759 €,N/A,"Ecran 5"" Réseau 5G"
Google Pixel 6a 5G Double SIM 128 Go 6 Go RAM Blanc Craie,"452,74 €",N/A,"Ecran 5"" Réseau 5G Double SIM"
"Smartphone Google Pixel 7 Pro 6.7"" 5G Double SIM 128 Go Noir Volcanique","456,29 €",N/A,"Ecran 5"" Réseau 5G Double SIM"
"Smartphone Google Pixel 6 Pro 6,7"" 5G Double SIM 128 Go Noir Carbone","673,78 €",N/A,"Ecran 5"" Réseau 5G Double SIM"
"Smartphone Google Pixel 7 6.3"" 5G Double SIM 256 Go Noir Volcanique","815,03 €",N/A,"Ecran 5"" Réseau 5G Double SIM"
"Smartphone Google Pixel 7 6.3"" 5G Double SIM 256 Go Neige","815,03 €",N/A,"Ecran 5"" Réseau 5G Double SIM"
"Smartphone Google Pixel 7 6.3"" 5G Double SIM 256 Go Vert Citron","815,03 €",N/A,"Ecran 5"" Réseau 5G Double SIM"
Google Pixel 5a 5G 128 Go Noir,499 €,229 €,"Ecran 5"" Réseau 5G"
Google Pixel 6 Pro 512 Go Noir,690 €,N/A,"Ecran 5"""
Google Pixel 7 Pro 128 Go Vert sauge,500 €,N/A,"Ecran 5"""
GOOGLE Smartphone,"962,99 €",N/A,
Google Pixel 6 Pro 128 Go Noir de charbon,"358,28 €",N/A,"Ecran 6.7"" Réseau 5G Android 12 Tensor Double SIM Couleur Noir de charbon"
Google Pixel 6 Noir 128 Go,270 €,N/A,"Ecran 5"" Réseau 5G Double SIM"
Google Pixel 6 Pro 5G 128 Go Noir (Version Japonaise),"530,27 €",N/A,"Ecran 5"" Réseau 5G Mémoire 128 Go / RAM 12 Go"
Google Pixel 6 128 Go Noir tourmente,"254,38 €",265 €,"Ecran 6.4"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 12 Tensor Double SIM Couleur Noir tourmente"
Google Pixel 6 128 Go Une sorte d'écume de mer,"304,69 €",N/A,"Ecran 6.4"" Réseau 5G Mémoire 128 Go / RAM 8 Go Android 12 Tensor Double SIM Couleur Une sorte d'écume de mer"
Google Pixel 4 XL 128Go noir,"249,85 €",N/A,
Google Pixel 6 Ecume de mer 256 Go,349 €,N/A,"Ecran 5"" Mémoire 256 Go / RAM 8 Go"
Google Pixel 6 5G 128 Go Noir Carbone Version Japon,270 €,N/A,"Ecran 5"" Réseau 5G Mémoire 128 Go / RAM 8 Go"
Google Pixel 4 XL 128 Go Android 10 Noir,"224,97 €",N/A,Mémoire 128 Go / RAM 6 Go Android
Google Pixel 4 XL 128 Go Android 10 Orange,"224,97 €",N/A,Mémoire 128 Go / RAM 6 Go Android
Google Pixel 4 XL 128 Go Android 10 Blanc,"224,79 €",N/A,Mémoire 128 Go / RAM 6 Go Android
Google Pixel 4 XL 64 Go Orange,180 €,N/A,
Google Pixel 3 XL 64 Go Blanc,"158,04 €",N/A,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 845 Single-SIM (SIM unique) Couleur Blanc clair"
Google Pixel 4a with 5G 128 Go Juste noir,"214,47 €",N/A,"Ecran 6.2"" Réseau 5G Mémoire 128 Go / RAM 6 Go Android 11 Snapdragon 765G Single-SIM (SIM unique) Couleur Juste noir"
Google Pixel 3A 64 Go violet,"276,77 €",N/A,"Ecran 5"" Mémoire 64 Go / RAM 3 Go"
Google Pixel 3A XL 64 Go Violet,"406,69 €",N/A,Mémoire 64 Go / RAM 4 Go
Google Pixel 2 128 Go bleu,"173,99 €",N/A,"Ecran 5"" Single-SIM (SIM unique)"
Google Pixel 4 128 Go Simple SIM Noir,"199,87 €",N/A,"Ecran 5"" Single-SIM (SIM unique)"
Google Pixel 4 XL 64 Go Noir,"208,47 €",N/A,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 6 Go Snapdragon 855 Single-SIM (SIM unique) Couleur Juste noir"
Google Pixel 4 XL Dual SIM 64 Go Blanc,"253,99 €",N/A,Double SIM
Google Pixel 4 XL 64 Go Blanc,"190,59 €","176,98 €","Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 6 Go Snapdragon 855 Single-SIM (SIM unique) Couleur Blanc clair"
Google Pixel 4 64 Go Noir,"185,39 €",N/A,"Ecran 5.7"" Réseau 4G Mémoire 64 Go / RAM 6 Go Snapdragon 855 Single-SIM (SIM unique) Couleur Juste noir"
Google Pixel 4 XL 64 Go Noir,200 €,N/A,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 6 Go Snapdragon 855 Single-SIM (SIM unique) Couleur Juste noir"
Google Pixel 4 Dual SIM 64 Go Blanc,"209,97 €",N/A,"Ecran 5"" Double SIM"
Google Pixel 3a XL 64 Go Noir,"131,99 €",N/A,Single-SIM (SIM unique)
Google Pixel 3a 64 Go Juste noir,"132,96 €",N/A,"Ecran 5.6"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 670 Single-SIM (SIM unique) Couleur Juste noir"
Google Pixel 3 XL 128 Go Blanc,"188,97 €",N/A,"Ecran 6.3"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 9.0 Pie Snapdragon 845 Single-SIM (SIM unique) Couleur Blanc clair"
Google Pixel 3 XL 64 Go Noir,"166,91 €",N/A,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 845 Single-SIM (SIM unique) Couleur Juste noir"
Google Pixel 3 XL 128 Go Noir,"173,89 €",N/A,"Ecran 6.3"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 9.0 Pie Snapdragon 845 Single-SIM (SIM unique) Couleur Juste noir"
Google Pixel 3 XL 64 Go Beige,"148,49 €",N/A,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 845 Single-SIM (SIM unique) Couleur Pas rose"
Google Pixel 3 128 Go Juste noir,"166,96 €",N/A,"Ecran 5.5"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 9.0 Pie Snapdragon 845 Single-SIM (SIM unique) Couleur Juste noir"
Google Pixel 2 64 Go Blanc,"166,99 €",132 €,"Ecran 5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 835 Single-SIM (SIM unique) Couleur Blanc clair"
Google Pixel 2 64 Go Plutôt bleu,133 €,N/A,"Ecran 5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 835 Single-SIM (SIM unique) Couleur Plutôt bleu"
Google Pixel 2 XL 64 Go Noir et blanc,165 €,N/A,"Ecran 6"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0.1 Oreo Snapdragon 835 Single-SIM (SIM unique) Couleur Noir et blanc"
Google Pixel 2 XL 64 Go Noir et blanc,165 €,N/A,"Ecran 6"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0.1 Oreo Snapdragon 835 Single-SIM (SIM unique) Couleur Noir et blanc"
Google Pixel 2 XL 64 Go Noir & blanc,165 €,N/A,"Ecran 6"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 835 Single-SIM (SIM unique) Couleur Noir & blanc"
Google Pixel 2 64 Go Juste noir,"166,99 €","99,90 €","Ecran 5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 835 Single-SIM (SIM unique) Couleur Juste noir"
Google Pixel 2 XL 128 Go Noir,"182,89 €",N/A,"Ecran 6"" Android 8.0 Oreo Single-SIM (SIM unique)"
Google Pixel 2 128 Go Blanc,"168,99 €",N/A,"Ecran 5"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 835 Single-SIM (SIM unique) Couleur Blanc clair"
Google Pixel 2 XL 128 Go Noir et Blanc,"182,88 €",N/A,"Ecran 6"" Android 8.0 Oreo Single-SIM (SIM unique)"
Google Pixel 2 XL 64 Go Noir,"169,98 €","113,05 €","Ecran 6"" Android 8.0 Oreo Single-SIM (SIM unique)"
Google Pixel 3 LTE 64GB 4GB RAM Black,"224,62 €","199,82 €","Ecran 5"""
